caseid,country,purchaselabel,gender,gender_rev,agegroup,ruralurban,GDP,BMI,children,numchild,education_rev,trustngo
42000317,28,0,2,1,4,2,28487.7,25.8,1,2,5,0
42000318,28,0,1,0,2,2,28487.7,25.8,0,0,1,0
42000319,28,1,2,1,2,2,28487.7,25.8,0,0,10,0
42000320,28,1,2,1,6,2,28487.7,25.8,0,0,1,0
42000321,28,0,1,0,2,2,28487.7,25.8,1,2,6,0
42000322,28,1,1,0,1,2,28487.7,25.8,0,0,10,0
42000323,28,0,1,0,4,1,28487.7,25.8,1,2,6,1
42000324,28,0,1,0,6,2,28487.7,25.8,0,0,5,1
42000325,28,0,2,1,1,2,28487.7,25.8,1,1,10,0
42000326,28,0,1,0,1,2,28487.7,25.8,0,0,10,0
42000327,28,0,1,0,2,2,28487.7,25.8,0,0,9,1
42000328,28,0,2,1,3,3,28487.7,25.8,1,2,9,1
42000330,28,0,2,1,2,2,28487.7,25.8,1,2,9,1
42000331,28,0,1,0,6,2,28487.7,25.8,0,0,4,1
42000332,28,1,1,0,6,2,28487.7,25.8,0,0,2,1
42000333,28,0,2,1,5,2,28487.7,25.8,0,0,1,1
42000335,28,0,2,1,1,1,28487.7,25.8,0,0,10,1
42000336,28,1,1,0,6,1,28487.7,25.8,0,0,2,0
42000337,28,0,2,1,1,1,28487.7,25.8,0,0,10,1
42000338,28,0,1,0,6,1,28487.7,25.8,0,0,5,0
42000339,28,0,2,1,2,1,28487.7,25.8,0,0,6,1
42000340,28,0,1,0,6,1,28487.7,25.8,0,0,3,0
42000341,28,0,1,0,2,1,28487.7,25.8,1,2,6,0
42000342,28,0,1,0,1,1,28487.7,25.8,0,0,5,0
42000343,28,0,2,1,3,1,28487.7,25.8,1,2,6,0
42000344,28,0,2,1,2,1,28487.7,25.8,1,3,4,0
42000345,28,1,1,0,2,3,28487.7,25.8,0,0,9,0
42000346,28,0,2,1,6,3,28487.7,25.8,0,0,9,1
42000347,28,0,1,0,2,3,28487.7,25.8,0,0,9,1
42000348,28,1,2,1,3,3,28487.7,25.8,0,0,5,0
42000349,28,1,2,1,4,1,28487.7,25.8,0,0,9,1
42000350,28,0,1,0,2,1,28487.7,25.8,1,2,9,1
42000351,28,1,2,1,3,1,28487.7,25.8,1,1,6,0
42000352,28,0,1,0,3,1,28487.7,25.8,1,2,9,0
42000353,28,0,2,1,4,1,28487.7,25.8,0,0,6,0
42000354,28,0,2,1,1,1,28487.7,25.8,0,0,10,1
42000356,28,0,2,1,2,1,28487.7,25.8,0,0,5,1
42000357,28,0,1,0,2,1,28487.7,25.8,1,1,5,1
42000358,28,1,2,1,6,3,28487.7,25.8,0,0,2,1
42000359,28,1,2,1,6,1,28487.7,25.8,0,0,2,1
42000360,28,0,1,0,3,1,28487.7,25.8,1,1,6,0
42000361,28,0,2,1,6,1,28487.7,25.8,0,0,2,1
42000362,28,0,2,1,3,1,28487.7,25.8,1,2,6,1
42000363,28,0,1,0,6,1,28487.7,25.8,0,0,6,0
42000364,28,0,2,1,3,1,28487.7,25.8,0,0,2,1
42000365,28,0,2,1,2,1,28487.7,25.8,1,2,9,0
42000366,28,0,1,0,4,2,28487.7,25.8,0,0,9,0
42000367,28,1,1,0,3,1,28487.7,25.8,0,0,9,1
42000368,28,0,2,1,4,2,28487.7,25.8,0,0,2,0
42000369,28,0,1,0,4,2,28487.7,25.8,0,0,5,0
42000371,28,0,1,0,3,1,28487.7,25.8,1,2,8,0
42000372,28,1,2,1,6,1,28487.7,25.8,0,0,7,1
42000373,28,0,2,1,5,1,28487.7,25.8,0,0,2,0
42000374,28,0,2,1,1,1,28487.7,25.8,0,0,10,1
42000375,28,0,2,1,4,1,28487.7,25.8,0,0,7,0
42000377,28,0,2,1,2,1,28487.7,25.8,0,0,10,1
42000378,28,0,2,1,3,1,28487.7,25.8,1,1,5,1
42000379,28,0,2,1,5,2,28487.7,25.8,0,0,7,0
42000380,28,0,1,0,3,2,28487.7,25.8,0,0,6,1
42000382,28,0,2,1,5,1,28487.7,25.8,0,0,8,1
42000383,28,0,1,0,3,1,28487.7,25.8,1,1,8,0
42000384,28,0,2,1,3,1,28487.7,25.8,1,1,5,1
42000385,28,0,1,0,6,1,28487.7,25.8,0,0,5,0
42000386,28,0,1,0,3,1,28487.7,25.8,0,0,1,1
42000387,28,0,2,1,1,1,28487.7,25.8,0,0,10,1
42000388,28,1,2,1,5,3,28487.7,25.8,1,1,9,1
42000389,28,1,1,0,5,3,28487.7,25.8,0,0,6,0
42000390,28,0,1,0,4,3,28487.7,25.8,0,0,9,1
42000391,28,0,1,0,1,3,28487.7,25.8,0,0,10,1
42000393,28,0,2,1,4,1,28487.7,25.8,0,0,9,0
42000394,28,0,1,0,6,1,28487.7,25.8,0,0,7,0
42000395,28,0,2,1,4,1,28487.7,25.8,0,0,2,1
42000396,28,0,2,1,6,1,28487.7,25.8,0,0,1,0
42000397,28,1,2,1,2,1,28487.7,25.8,1,1,5,0
42000398,28,0,1,0,3,1,28487.7,25.8,1,2,4,0
42000399,28,0,1,0,4,1,28487.7,25.8,0,0,3,1
42000400,28,0,2,1,4,1,28487.7,25.8,0,0,5,0
42000401,28,0,1,0,4,2,28487.7,25.8,0,0,5,0
42000402,28,0,2,1,4,2,28487.7,25.8,0,0,4,0
42000404,28,0,2,1,3,3,28487.7,25.8,0,0,5,0
42000405,28,0,2,1,1,3,28487.7,25.8,0,0,7,0
42000406,28,0,1,0,2,3,28487.7,25.8,0,0,7,0
42000407,28,0,2,1,1,3,28487.7,25.8,0,0,10,0
42000408,28,0,1,0,3,3,28487.7,25.8,0,0,7,0
42000409,28,0,1,0,6,3,28487.7,25.8,0,0,2,0
42000410,28,0,1,0,2,3,28487.7,25.8,0,0,2,0
42000413,28,0,1,0,4,3,28487.7,25.8,0,0,2,0
42000414,28,0,2,1,2,3,28487.7,25.8,0,0,10,0
42000415,28,0,1,0,1,3,28487.7,25.8,0,0,10,0
42000416,28,0,2,1,6,1,28487.7,25.8,0,0,5,0
42000417,28,0,1,0,3,1,28487.7,25.8,1,1,5,1
42000418,28,0,2,1,4,1,28487.7,25.8,0,0,6,0
42000419,28,0,2,1,6,1,28487.7,25.8,0,0,2,1
42000420,28,0,2,1,4,2,28487.7,25.8,0,0,2,0
42000421,28,0,2,1,6,2,28487.7,25.8,0,0,1,0
42000422,28,0,2,1,4,2,28487.7,25.8,1,2,2,0
42000423,28,0,2,1,6,2,28487.7,25.8,1,1,5,0
42000424,28,0,1,0,6,2,28487.7,25.8,0,0,5,0
42000425,28,0,2,1,4,2,28487.7,25.8,0,0,5,0
42000426,28,0,2,1,6,1,28487.7,25.8,0,0,5,0
42000427,28,0,2,1,4,1,28487.7,25.8,1,1,2,1
42000428,28,0,2,1,5,1,28487.7,25.8,0,0,2,1
42000429,28,0,1,0,6,1,28487.7,25.8,0,0,5,0
42000430,28,1,2,1,6,1,28487.7,25.8,0,0,2,1
42000431,28,0,1,0,4,1,28487.7,25.8,0,0,5,1
42000432,28,0,2,1,1,3,28487.7,25.8,0,0,10,1
42000433,28,0,1,0,3,3,28487.7,25.8,0,0,9,1
42000434,28,0,2,1,6,3,28487.7,25.8,0,0,2,1
42000435,28,0,2,1,6,3,28487.7,25.8,0,0,1,1
42000436,28,0,2,1,2,3,28487.7,25.8,0,0,9,1
42000437,28,0,2,1,5,3,28487.7,25.8,0,0,6,1
42000438,28,1,1,0,1,3,28487.7,25.8,0,0,10,1
42000439,28,1,2,1,6,3,28487.7,25.8,0,0,6,0
42000440,28,0,2,1,3,3,28487.7,25.8,1,2,9,1
42000441,28,0,1,0,5,3,28487.7,25.8,0,0,9,1
42000442,28,1,2,1,6,3,28487.7,25.8,0,0,9,1
42000443,28,0,2,1,6,2,28487.7,25.8,0,0,3,0
42000444,28,0,2,1,4,2,28487.7,25.8,0,0,5,1
42000445,28,0,1,0,6,2,28487.7,25.8,0,0,5,0
42000446,28,0,2,1,6,2,28487.7,25.8,0,0,2,0
42000447,28,0,2,1,4,2,28487.7,25.8,0,0,2,0
42000448,28,1,2,1,4,2,28487.7,25.8,0,0,2,0
42000449,28,0,1,0,1,2,28487.7,25.8,1,1,10,0
42000450,28,0,1,0,5,1,28487.7,25.8,0,0,6,0
42000451,28,0,1,0,5,1,28487.7,25.8,0,0,6,0
42000452,28,0,1,0,5,1,28487.7,25.8,0,0,2,0
42000453,28,0,1,0,5,2,28487.7,25.8,0,0,5,0
42000454,28,0,1,0,4,2,28487.7,25.8,0,0,5,0
42000455,28,0,1,0,1,2,28487.7,25.8,0,0,10,1
42000456,28,0,1,0,2,2,28487.7,25.8,1,2,6,1
42000457,28,1,2,1,4,2,28487.7,25.8,0,0,5,0
42000458,28,0,2,1,1,2,28487.7,25.8,0,0,10,0
42000459,28,0,2,1,6,2,28487.7,25.8,0,0,2,0
42000460,28,0,1,0,4,2,28487.7,25.8,0,0,2,0
42000461,28,0,2,1,4,1,28487.7,25.8,0,0,2,0
42000462,28,1,1,0,3,1,28487.7,25.8,0,0,2,0
42000463,28,1,2,1,5,1,28487.7,25.8,0,0,6,0
42000464,28,0,2,1,3,1,28487.7,25.8,1,1,6,1
42000465,28,0,1,0,6,1,28487.7,25.8,0,0,6,1
42000466,28,0,2,1,4,1,28487.7,25.8,0,0,5,1
42000467,28,0,1,0,2,1,28487.7,25.8,1,1,7,0
42000468,28,1,2,1,6,1,28487.7,25.8,0,0,2,0
42000469,28,0,1,0,2,3,28487.7,25.8,0,0,7,1
42000470,28,1,2,1,1,3,28487.7,25.8,0,0,10,1
42000471,28,1,2,1,5,3,28487.7,25.8,0,0,9,1
42000472,28,0,2,1,2,3,28487.7,25.8,0,0,9,0
42000473,28,0,1,0,6,3,28487.7,25.8,0,0,9,0
42000474,28,0,2,1,1,1,28487.7,25.8,0,0,10,1
42000475,28,0,1,0,1,1,28487.7,25.8,1,1,6,1
42000476,28,0,1,0,5,1,28487.7,25.8,0,0,2,0
42000477,28,0,1,0,6,1,28487.7,25.8,0,0,2,0
42000478,28,0,2,1,6,2,28487.7,25.8,0,0,3,0
42000479,28,0,1,0,2,2,28487.7,25.8,0,0,3,0
42000480,28,0,1,0,5,2,28487.7,25.8,0,0,9,1
42000481,28,0,1,0,5,2,28487.7,25.8,0,0,5,0
42000482,28,0,2,1,2,1,28487.7,25.8,0,0,10,0
42000483,28,0,1,0,6,1,28487.7,25.8,0,0,2,0
42000484,28,0,2,1,5,1,28487.7,25.8,0,0,5,0
42000485,28,0,2,1,5,1,28487.7,25.8,0,0,1,0
42000486,28,0,1,0,6,1,28487.7,25.8,0,0,1,0
42000487,28,0,2,1,5,1,28487.7,25.8,0,0,2,0
42000489,28,0,2,1,4,1,28487.7,25.8,0,0,2,0
42000490,28,0,1,0,2,1,28487.7,25.8,0,0,5,1
42000491,28,0,1,0,5,1,28487.7,25.8,0,0,2,0
42000492,28,0,1,0,2,1,28487.7,25.8,1,3,5,0
42000493,28,0,2,1,5,1,28487.7,25.8,0,0,2,0
42000494,28,0,1,0,5,1,28487.7,25.8,1,3,6,1
42000495,28,0,1,0,6,2,28487.7,25.8,1,2,2,1
42000496,28,0,2,1,3,2,28487.7,25.8,0,0,7,1
42000497,28,0,2,1,5,2,28487.7,25.8,0,0,2,1
42000498,28,0,2,1,5,2,28487.7,25.8,0,0,4,0
42000499,28,1,2,1,6,1,28487.7,25.8,0,0,7,1
42000500,28,0,2,1,2,1,28487.7,25.8,1,2,5,1
42000501,28,1,1,0,4,1,28487.7,25.8,0,0,6,1
42000502,28,0,2,1,4,2,28487.7,25.8,0,0,9,0
42000503,28,1,2,1,4,3,28487.7,25.8,0,0,6,1
42000504,28,1,2,1,5,3,28487.7,25.8,0,0,6,1
42000505,28,0,1,0,6,3,28487.7,25.8,0,0,9,0
42000506,28,0,2,1,6,3,28487.7,25.8,0,0,6,1
42000507,28,0,2,1,6,3,28487.7,25.8,0,0,3,0
42000508,28,0,2,1,2,2,28487.7,25.8,0,0,5,0
42000509,28,0,2,1,6,2,28487.7,25.8,0,0,5,1
42000510,28,0,2,1,5,1,28487.7,25.8,0,0,1,0
42000511,28,0,1,0,6,1,28487.7,25.8,0,0,3,0
42000512,28,0,2,1,5,1,28487.7,25.8,0,0,6,0
42000513,28,0,2,1,2,1,28487.7,25.8,0,0,6,0
42000514,28,0,2,1,4,1,28487.7,25.8,1,3,6,0
42000515,28,1,2,1,4,1,28487.7,25.8,0,0,2,0
42000516,28,0,2,1,5,2,28487.7,25.8,0,0,5,0
42000517,28,1,2,1,1,1,28487.7,25.8,0,0,10,0
42000518,28,0,1,0,1,1,28487.7,25.8,1,1,10,0
42000519,28,0,2,1,1,2,28487.7,25.8,0,0,10,1
42000520,28,0,1,0,1,1,28487.7,25.8,1,1,7,0
42000521,28,0,1,0,5,3,28487.7,25.8,0,0,6,0
42000522,28,0,2,1,6,3,28487.7,25.8,0,0,5,0
42000523,28,0,1,0,3,3,28487.7,25.8,1,2,5,1
42000524,28,0,1,0,5,3,28487.7,25.8,0,0,5,1
42000525,28,0,2,1,4,3,28487.7,25.8,0,0,5,1
42000526,28,0,2,1,5,3,28487.7,25.8,0,0,8,0
42000527,28,0,1,0,1,3,28487.7,25.8,0,0,10,1
42000528,28,0,2,1,1,3,28487.7,25.8,0,0,10,1
42000529,28,0,1,0,6,1,28487.7,25.8,0,0,1,0
42000530,28,0,2,1,2,2,28487.7,25.8,0,0,6,0
42000531,28,0,1,0,3,2,28487.7,25.8,0,0,6,0
42000532,28,0,1,0,3,2,28487.7,25.8,1,4,3,0
42000533,28,1,2,1,2,1,28487.7,25.8,0,0,6,1
42000534,28,0,2,1,3,1,28487.7,25.8,1,1,5,1
42000535,28,0,1,0,6,1,28487.7,25.8,0,0,6,1
42000536,28,1,2,1,2,1,28487.7,25.8,1,2,9,1
42000537,28,0,1,0,4,1,28487.7,25.8,1,2,2,1
42000538,28,0,2,1,6,2,28487.7,25.8,0,0,5,0
42000539,28,0,2,1,2,2,28487.7,25.8,1,2,9,1
42000540,28,0,1,0,5,2,28487.7,25.8,0,0,9,1
42000541,28,1,2,1,5,2,28487.7,25.8,0,0,6,1
42000542,28,0,1,0,5,2,28487.7,25.8,0,0,9,0
42000543,28,1,1,0,4,1,28487.7,25.8,0,0,2,0
42000544,28,0,2,1,2,3,28487.7,25.8,1,1,9,1
42000545,28,0,1,0,5,1,28487.7,25.8,0,0,5,1
42000546,28,0,1,0,6,1,28487.7,25.8,0,0,1,0
42000547,28,0,1,0,2,2,28487.7,25.8,0,0,10,1
42000548,28,0,1,0,4,2,28487.7,25.8,0,0,5,1
42000549,28,0,2,1,1,1,28487.7,25.8,1,1,10,1
42000550,28,0,2,1,1,1,28487.7,25.8,1,1,10,0
42000551,28,0,2,1,4,2,28487.7,25.8,0,0,7,0
42000552,28,0,2,1,3,2,28487.7,25.8,1,1,6,0
42000553,28,0,1,0,3,1,28487.7,25.8,1,1,5,1
42000554,28,0,2,1,4,1,28487.7,25.8,1,2,9,1
42000555,28,1,2,1,4,1,28487.7,25.8,0,0,5,1
42000556,28,1,2,1,6,1,28487.7,25.8,0,0,1,1
42000557,28,0,2,1,3,1,28487.7,25.8,1,2,5,1
42000558,28,0,2,1,6,2,28487.7,25.8,0,0,1,0
42000559,28,1,2,1,5,2,28487.7,25.8,0,0,5,1
42000560,28,0,2,1,4,2,28487.7,25.8,0,0,6,0
42000561,28,1,2,1,5,2,28487.7,25.8,0,0,2,0
42000562,28,1,2,1,6,2,28487.7,25.8,0,0,9,0
42000563,28,0,2,1,3,2,28487.7,25.8,1,2,1,0
42000564,28,0,1,0,5,2,28487.7,25.8,0,0,1,0
42000565,28,1,2,1,4,2,28487.7,25.8,0,0,6,0
42000567,28,0,1,0,5,3,28487.7,25.8,0,0,9,0
42000568,28,0,2,1,6,3,28487.7,25.8,0,0,5,0
42000569,28,0,2,1,1,1,28487.7,25.8,0,0,10,1
42000570,28,0,1,0,6,1,28487.7,25.8,0,0,5,0
42000571,28,0,2,1,4,1,28487.7,25.8,0,0,4,0
42000572,28,0,2,1,3,1,28487.7,25.8,1,2,5,0
42000573,28,0,2,1,4,2,28487.7,25.8,0,0,7,1
42000574,28,0,2,1,3,2,28487.7,25.8,1,3,5,1
42000575,28,0,2,1,6,2,28487.7,25.8,0,0,2,0
42000576,28,0,2,1,6,2,28487.7,25.8,0,0,6,1
42000577,28,0,2,1,6,2,28487.7,25.8,0,0,2,0
42000578,28,0,2,1,6,2,28487.7,25.8,0,0,2,1
42000579,28,0,2,1,4,2,28487.7,25.8,1,1,6,0
42000580,28,1,2,1,6,3,28487.7,25.8,0,0,9,0
42000581,28,0,2,1,5,3,28487.7,25.8,0,0,9,1
42000582,28,0,2,1,5,3,28487.7,25.8,0,0,7,1
42000583,28,0,2,1,4,3,28487.7,25.8,0,0,2,0
42000584,28,0,2,1,6,3,28487.7,25.8,0,0,2,1
42000585,28,0,2,1,6,3,28487.7,25.8,0,0,2,0
42000587,28,0,2,1,5,2,28487.7,25.8,0,0,9,1
42000588,28,0,1,0,6,3,28487.7,25.8,0,0,7,0
42000589,28,0,2,1,1,3,28487.7,25.8,1,1,10,1
42000590,28,1,2,1,2,3,28487.7,25.8,0,0,5,1
42000591,28,0,1,0,6,3,28487.7,25.8,0,0,9,0
42000592,28,0,2,1,5,3,28487.7,25.8,1,1,5,1
42000593,28,0,1,0,6,3,28487.7,25.8,0,0,1,1
42000594,28,0,2,1,5,2,28487.7,25.8,0,0,5,0
42000595,28,0,2,1,6,2,28487.7,25.8,0,0,9,0
42000596,28,0,1,0,1,2,28487.7,25.8,0,0,10,0
42000597,28,1,1,0,1,2,28487.7,25.8,0,0,10,1
42000598,28,0,2,1,4,1,28487.7,25.8,0,0,4,0
42000599,28,0,2,1,6,1,28487.7,25.8,0,0,2,0
42000600,28,0,1,0,4,1,28487.7,25.8,1,1,6,0
42000601,28,0,2,1,5,1,28487.7,25.8,0,0,2,0
42000602,28,0,1,0,1,1,28487.7,25.8,1,1,10,0
42000603,28,0,1,0,6,1,28487.7,25.8,0,0,1,0
42000604,28,0,2,1,6,2,28487.7,25.8,0,0,4,0
42000605,28,0,1,0,5,2,28487.7,25.8,0,0,6,0
42000606,28,0,2,1,3,2,28487.7,25.8,1,1,6,1
42000607,28,1,2,1,6,2,28487.7,25.8,0,0,2,0
42000608,28,0,1,0,6,2,28487.7,25.8,0,0,5,0
42000609,28,0,1,0,2,1,28487.7,25.8,0,0,5,0
42000610,28,0,2,1,2,1,28487.7,25.8,1,2,5,0
42000611,28,0,2,1,6,3,28487.7,25.8,0,0,5,0
42000612,28,1,1,0,3,3,28487.7,25.8,1,1,9,1
42000613,28,0,2,1,6,3,28487.7,25.8,0,0,6,0
42000614,28,0,1,0,5,1,28487.7,25.8,0,0,6,0
42000615,28,1,2,1,6,1,28487.7,25.8,1,1,2,0
42000616,28,1,1,0,2,1,28487.7,25.8,1,1,6,0
42000617,28,0,1,0,1,1,28487.7,25.8,0,0,10,1
42000618,28,0,2,1,6,1,28487.7,25.8,0,0,2,0
42000619,28,0,2,1,6,2,28487.7,25.8,0,0,2,0
42000620,28,0,2,1,6,1,28487.7,25.8,0,0,3,0
42000621,28,1,1,0,6,2,28487.7,25.8,0,0,3,0
42000622,28,0,2,1,4,2,28487.7,25.8,0,0,5,0
42000623,28,0,2,1,1,2,28487.7,25.8,0,0,10,0
42000624,28,0,1,0,6,1,28487.7,25.8,0,0,4,0
42000625,28,0,2,1,4,1,28487.7,25.8,0,0,5,0
42000626,28,1,2,1,5,2,28487.7,25.8,0,0,4,0
42000627,28,0,1,0,2,2,28487.7,25.8,0,0,10,1
42000628,28,0,2,1,4,2,28487.7,25.8,0,0,5,1
42000629,28,0,1,0,2,2,28487.7,25.8,0,0,5,1
42000630,28,0,1,0,6,2,28487.7,25.8,0,0,2,0
42000631,28,1,2,1,5,1,28487.7,25.8,0,0,9,0
42000632,28,0,2,1,1,1,28487.7,25.8,0,0,9,0
42000633,28,0,1,0,1,2,28487.7,25.8,0,0,10,0
42000634,28,0,2,1,3,1,28487.7,25.8,1,1,9,1
42000635,28,0,1,0,1,1,28487.7,25.8,1,1,10,0
42000636,28,0,1,0,1,1,28487.7,25.8,0,0,10,1
42000638,28,0,1,0,2,2,28487.7,25.8,0,0,10,1
42000639,28,0,2,1,1,2,28487.7,25.8,0,0,10,0
42000640,28,1,2,1,4,1,28487.7,25.8,1,1,9,0
42000641,28,0,2,1,6,1,28487.7,25.8,0,0,1,1
42000642,28,0,2,1,3,1,28487.7,25.8,1,1,8,0
42000643,28,1,2,1,4,1,28487.7,25.8,0,0,2,0
42000644,28,0,2,1,5,3,28487.7,25.8,0,0,6,1
42000645,28,1,1,0,5,3,28487.7,25.8,0,0,7,1
42000646,28,0,2,1,6,3,28487.7,25.8,0,0,9,1
42000647,28,0,2,1,6,3,28487.7,25.8,0,0,2,0
42000648,28,1,2,1,5,3,28487.7,25.8,0,0,9,1
42000649,28,0,2,1,2,3,28487.7,25.8,1,1,9,1
42000650,28,0,1,0,4,1,28487.7,25.8,0,0,4,0
42000651,28,0,2,1,5,1,28487.7,25.8,0,0,4,0
42000652,28,0,2,1,2,1,28487.7,25.8,1,1,3,1
42000653,28,0,2,1,4,1,28487.7,25.8,1,1,7,0
42000654,28,1,1,0,3,1,28487.7,25.8,1,2,9,1
42000655,28,0,1,0,5,1,28487.7,25.8,1,1,2,0
42000656,28,0,2,1,6,2,28487.7,25.8,0,0,2,0
42000657,28,1,2,1,4,2,28487.7,25.8,0,0,2,0
42000658,28,1,2,1,5,2,28487.7,25.8,0,0,7,0
42000659,28,0,1,0,6,1,28487.7,25.8,0,0,1,0
42000660,28,0,1,0,3,2,28487.7,25.8,1,1,6,0
42000661,28,0,1,0,4,1,28487.7,25.8,0,0,6,0
42000662,28,0,2,1,6,3,28487.7,25.8,1,2,6,0
42000663,28,0,1,0,1,3,28487.7,25.8,0,0,10,0
42000664,28,0,2,1,6,3,28487.7,25.8,0,0,1,1
42000665,28,0,2,1,2,3,28487.7,25.8,1,1,6,1
42000666,28,1,2,1,5,3,28487.7,25.8,0,0,9,1
42000667,28,0,1,0,3,3,28487.7,25.8,0,0,5,1
42000668,28,0,1,0,6,3,28487.7,25.8,0,0,1,1
42000669,28,1,2,1,3,3,28487.7,25.8,1,2,6,1
42000670,28,1,1,0,6,3,28487.7,25.8,0,0,9,1
42000671,28,0,2,1,6,3,28487.7,25.8,0,0,5,0
42000672,28,0,2,1,6,3,28487.7,25.8,0,0,9,1
42000673,28,1,2,1,6,3,28487.7,25.8,0,0,9,1
42000674,28,0,2,1,3,3,28487.7,25.8,0,0,9,1
42000675,28,0,2,1,5,3,28487.7,25.8,0,0,9,1
42000676,28,1,2,1,2,3,28487.7,25.8,0,0,9,1
42000677,28,0,1,0,5,3,28487.7,25.8,0,0,5,1
42000678,28,0,2,1,1,1,28487.7,25.8,1,2,10,1
42000679,28,0,2,1,3,1,28487.7,25.8,1,2,6,0
42000680,28,0,2,1,2,1,28487.7,25.8,1,2,5,1
42000681,28,0,2,1,1,1,28487.7,25.8,0,0,10,0
42000682,28,0,2,1,3,1,28487.7,25.8,1,1,6,1
42000683,28,0,1,0,6,1,28487.7,25.8,0,0,5,0
42000684,28,0,2,1,2,1,28487.7,25.8,0,0,9,1
42000687,28,0,1,0,1,1,28487.7,25.8,1,1,5,0
42000688,28,0,2,1,1,1,28487.7,25.8,1,1,10,0
42000689,28,0,1,0,3,1,28487.7,25.8,1,2,6,1
42000690,28,0,1,0,1,3,28487.7,25.8,0,0,6,0
42000692,28,0,2,1,6,3,28487.7,25.8,0,0,2,0
42000693,28,0,1,0,5,3,28487.7,25.8,0,0,7,0
42000694,28,0,2,1,3,3,28487.7,25.8,0,0,9,1
42000695,28,0,2,1,6,3,28487.7,25.8,0,0,5,1
42000697,28,0,2,1,1,2,28487.7,25.8,0,0,10,0
42000698,28,0,1,0,1,2,28487.7,25.8,0,0,10,0
42000699,28,0,2,1,1,2,28487.7,25.8,0,0,10,0
42000700,28,0,2,1,3,2,28487.7,25.8,0,0,2,0
42000701,28,0,2,1,1,2,28487.7,25.8,0,0,10,0
42000702,28,0,2,1,1,2,28487.7,25.8,0,0,10,0
42000703,28,0,1,0,3,1,28487.7,25.8,1,2,6,0
42000704,28,1,1,0,2,1,28487.7,25.8,0,0,4,1
42000705,28,0,2,1,5,2,28487.7,25.8,1,2,9,0
42000706,28,1,1,0,1,1,28487.7,25.8,0,0,10,1
42000707,28,0,1,0,1,2,28487.7,25.8,0,0,10,0
42000708,28,0,1,0,2,2,28487.7,25.8,0,0,10,1
42000709,28,0,1,0,2,2,28487.7,25.8,0,0,7,0
42000710,28,1,2,1,1,1,28487.7,25.8,0,0,10,1
42000711,28,0,2,1,6,1,28487.7,25.8,0,0,2,1
42000712,28,1,2,1,5,1,28487.7,25.8,0,0,7,1
42000713,28,0,1,0,3,1,28487.7,25.8,0,0,5,1
42000714,28,0,2,1,5,2,28487.7,25.8,0,0,2,0
42000715,28,0,1,0,1,2,28487.7,25.8,1,1,10,1
42000716,28,1,1,0,1,2,28487.7,25.8,1,1,10,0
42000717,28,0,2,1,6,2,28487.7,25.8,0,0,5,0
42000718,28,0,2,1,5,2,28487.7,25.8,0,0,2,0
42000719,28,0,1,0,6,2,28487.7,25.8,0,0,2,0
42000720,28,0,1,0,6,2,28487.7,25.8,0,0,9,1
42000721,28,0,2,1,6,2,28487.7,25.8,0,0,2,0
42000722,28,0,2,1,6,2,28487.7,25.8,0,0,1,1
42000723,28,0,2,1,2,2,28487.7,25.8,0,0,9,0
42000724,28,1,1,0,6,2,28487.7,25.8,0,0,9,0
42000725,28,0,2,1,6,3,28487.7,25.8,0,0,3,0
42000726,28,1,2,1,3,3,28487.7,25.8,1,1,4,1
42000727,28,1,2,1,1,1,28487.7,25.8,1,6,10,0
42000728,28,0,1,0,1,1,28487.7,25.8,0,0,5,0
42000729,28,0,1,0,1,1,28487.7,25.8,0,0,6,1
42000730,28,0,1,0,2,1,28487.7,25.8,0,0,9,1
42000731,28,0,2,1,6,1,28487.7,25.8,0,0,2,0
42000732,28,0,1,0,5,1,28487.7,25.8,0,0,2,0
42000733,28,0,2,1,6,1,28487.7,25.8,0,0,3,0
42000734,28,1,2,1,4,1,28487.7,25.8,1,1,5,1
42000735,28,0,1,0,4,1,28487.7,25.8,0,0,7,0
42000736,28,1,1,0,3,1,28487.7,25.8,0,0,9,1
42000737,28,0,1,0,5,3,28487.7,25.8,0,0,4,0
42000738,28,1,2,1,4,2,28487.7,25.8,0,0,7,1
42000739,28,0,2,1,2,3,28487.7,25.8,0,0,9,0
42000740,28,0,2,1,2,3,28487.7,25.8,0,0,9,0
42000741,28,0,2,1,2,2,28487.7,25.8,1,1,9,1
42000742,28,0,1,0,2,1,28487.7,25.8,0,0,9,1
42000743,28,0,1,0,5,1,28487.7,25.8,0,0,7,0
42000744,28,0,1,0,4,2,28487.7,25.8,0,0,8,0
42000745,28,0,1,0,4,1,28487.7,25.8,0,0,6,0
42000746,28,1,2,1,2,1,28487.7,25.8,0,0,5,0
42000747,28,0,1,0,6,1,28487.7,25.8,0,0,9,1
42000748,28,0,2,1,2,1,28487.7,25.8,0,0,10,0
42000749,28,0,2,1,6,1,28487.7,25.8,1,2,2,0
42000750,28,0,2,1,1,1,28487.7,25.8,0,0,10,0
42000751,28,0,2,1,1,1,28487.7,25.8,0,0,10,0
42000752,28,0,1,0,1,1,28487.7,25.8,0,0,6,0
42000753,28,0,2,1,4,1,28487.7,25.8,0,0,5,0
42000754,28,0,2,1,5,1,28487.7,25.8,0,0,5,0
42000755,28,0,2,1,4,1,28487.7,25.8,0,0,5,0
42000756,28,0,1,0,1,1,28487.7,25.8,0,0,10,0
