Consumer_id,Block,Choice_id,Alternative,Choice,Origin,Manufacture,Energy,Nuts,Tokens,Organic,Premium,Fairtrade,Sugar,Price,Age_Group,Gender,Salary,Education,Employment,Location_by_region,Choco_Consumption,Sustainability_Score
52,1,258,3,0,Venezuela,UnderDeveloped,Low,Nuts and Fruit,Keep & Use,No,Yes,Yes,Low,3,1,2,5,2,1,1,2,-0.13522
52,1,259,1,0,Ecuador,Developing,High,Nuts only,Donate,Yes,No,Yes,Low,5,1,2,5,2,1,1,2,-0.13522
52,1,259,2,0,Venezuela,UnderDeveloped,Low,Nuts and Fruit,No,No,Yes,No,Low,3,1,2,5,2,1,1,2,-0.13522
52,1,259,3,1,Peru,Developed,Low,No,Keep & Use,Yes,No,Yes,High,5,1,2,5,2,1,1,2,-0.13522
52,1,260,1,0,Peru,UnderDeveloped,Low,No,No,No,Yes,Yes,Low,2,1,2,5,2,1,1,2,-0.13522
52,1,260,2,1,Ecuador,Developing,High,Nuts only,Keep & Use,Yes,Yes,No,High,2.76,1,2,5,2,1,1,2,-0.13522
52,1,260,3,0,Ecuador,Developing,High,No,No,Yes,No,Yes,Low,4.95,1,2,5,2,1,1,2,-0.13522
53,1,261,1,1,Venezuela,Developed,Low,Nuts only,No,No,Yes,Yes,High,3,1,0,1,1,4,1,2,-0.72257
53,1,261,2,0,Venezuela,UnderDeveloped,Low,Nuts only,Keep & Use,No,No,Yes,Low,5,1,0,1,1,4,1,2,-0.72257
53,1,261,3,0,Peru,Developing,High,No,Donate,Yes,No,No,High,7,1,0,1,1,4,1,2,-0.72257
53,1,262,1,1,Ecuador,UnderDeveloped,Low,Nuts and Fruit,Donate,Yes,No,No,High,3,1,0,1,1,4,1,2,-0.72257
53,1,262,2,0,Venezuela,Developed,Low,No,No,No,Yes,Yes,Low,3,1,0,1,1,4,1,2,-0.72257
53,1,262,3,0,Venezuela,Developing,High,Nuts and Fruit,Keep & Use,No,Yes,Yes,High,7,1,0,1,1,4,1,2,-0.72257
53,1,263,1,0,Ecuador,Developed,Low,Nuts only,No,Yes,Yes,Yes,High,7,1,0,1,1,4,1,2,-0.72257
53,1,263,2,1,Peru,Developing,High,No,Keep & Use,Yes,No,No,Low,4,1,0,1,1,4,1,2,-0.72257
53,1,263,3,0,Venezuela,UnderDeveloped,Low,Nuts and Fruit,Keep & Use,No,Yes,Yes,Low,3,1,0,1,1,4,1,2,-0.72257
53,1,264,1,0,Ecuador,Developing,High,Nuts only,Donate,Yes,No,Yes,Low,5,1,0,1,1,4,1,2,-0.72257
53,1,264,2,1,Venezuela,UnderDeveloped,Low,Nuts and Fruit,No,No,Yes,No,Low,3,1,0,1,1,4,1,2,-0.72257
53,1,264,3,0,Peru,Developed,Low,No,Keep & Use,Yes,No,Yes,High,5,1,0,1,1,4,1,2,-0.72257
53,1,265,1,0,Peru,UnderDeveloped,Low,No,No,No,Yes,Yes,Low,2,1,0,1,1,4,1,2,-0.72257
53,1,265,2,1,Ecuador,Developing,High,Nuts only,Keep & Use,Yes,Yes,No,High,2.76,1,0,1,1,4,1,2,-0.72257
53,1,265,3,0,Ecuador,Developing,High,No,No,Yes,No,Yes,Low,4.95,1,0,1,1,4,1,2,-0.72257
54,4,266,1,0,Venezuela,UnderDeveloped,Low,No,No,No,No,Yes,High,5,2,1,5,2,1,2,2,-0.89584
54,4,266,2,1,Venezuela,Developing,High,Nuts only,Keep & Use,Yes,Yes,No,High,7,2,1,5,2,1,2,2,-0.89584
54,4,266,3,0,Ecuador,Developed,Low,Nuts and Fruit,Donate,No,No,No,Low,3,2,1,5,2,1,2,2,-0.89584
54,4,267,1,1,Venezuela,Developing,High,No,Donate,No,Yes,Yes,High,5,2,1,5,2,1,2,2,-0.89584
54,4,267,2,0,Peru,UnderDeveloped,Low,Nuts and Fruit,Keep & Use,Yes,No,No,High,7,2,1,5,2,1,2,2,-0.89584
54,4,267,3,0,Venezuela,Developed,Low,Nuts only,No,No,Yes,No,Low,3,2,1,5,2,1,2,2,-0.89584
54,4,268,1,0,Peru,UnderDeveloped,Low,Nuts and Fruit,No,No,No,No,High,7,2,1,5,2,1,2,2,-0.89584
54,4,268,2,1,Venezuela,Developed,Low,Nuts only,Donate,Yes,Yes,Yes,High,3,2,1,5,2,1,2,2,-0.89584
54,4,268,3,0,Ecuador,UnderDeveloped,Low,No,Keep & Use,Yes,No,Yes,Low,5,2,1,5,2,1,2,2,-0.89584
54,4,269,1,0,Venezuela,UnderDeveloped,Low,Nuts only,Donate,No,No,No,High,7,2,1,5,2,1,2,2,-0.89584
54,4,269,2,0,Ecuador,Developed,Low,No,Keep & Use,Yes,Yes,Yes,High,4,2,1,5,2,1,2,2,-0.89584
54,4,269,3,1,Peru,Developing,High,Nuts and Fruit,No,No,Yes,No,Low,4,2,1,5,2,1,2,2,-0.89584
54,4,270,1,0,Peru,UnderDeveloped,Low,No,No,No,Yes,Yes,Low,2,2,1,5,2,1,2,2,-0.89584
54,4,270,2,1,Ecuador,Developing,High,Nuts only,Keep & Use,Yes,Yes,No,High,2.76,2,1,5,2,1,2,2,-0.89584
54,4,270,3,0,Ecuador,Developing,High,No,No,Yes,No,Yes,Low,4.95,2,1,5,2,1,2,2,-0.89584
55,5,271,1,0,Venezuela,Developed,Low,Nuts and Fruit,Keep & Use,Yes,No,Yes,Low,4,1,2,1,1,8,2,2,-0.95352
55,5,271,2,1,Peru,Developing,High,No,No,Yes,Yes,No,High,3,1,2,1,1,8,2,2,-0.95352
55,5,271,3,0,Venezuela,Developing,High,No,Donate,No,Yes,No,Low,7,1,2,1,1,8,2,2,-0.95352
55,5,272,1,0,Venezuela,UnderDeveloped,Low,No,Keep & Use,No,Yes,Yes,High,5,1,2,1,1,8,2,2,-0.95352
55,5,272,2,0,Venezuela,Developed,Low,Nuts and Fruit,No,Yes,No,Yes,Low,7,1,2,1,1,8,2,2,-0.95352
55,5,272,3,1,Peru,UnderDeveloped,Low,Nuts only,No,Yes,Yes,No,High,3,1,2,1,1,8,2,2,-0.95352
55,5,273,1,0,Peru,UnderDeveloped,Low,Nuts only,Keep & Use,No,No,No,Low,4,1,2,1,1,8,2,2,-0.95352
55,5,273,2,0,Venezuela,Developing,High,Nuts and Fruit,Donate,No,No,Yes,High,4,1,2,1,1,8,2,2,-0.95352
55,5,273,3,1,Venezuela,Developed,Low,Nuts and Fruit,No,Yes,Yes,No,Low,7,1,2,1,1,8,2,2,-0.95352
55,5,274,1,0,Venezuela,Developed,Low,Nuts and Fruit,No,Yes,No,Yes,Low,4,1,2,1,1,8,2,2,-0.95352
55,5,274,2,0,Ecuador,Developing,High,No,Keep & Use,No,Yes,No,Low,5,1,2,1,1,8,2,2,-0.95352
55,5,274,3,1,Peru,UnderDeveloped,Low,Nuts only,No,Yes,Yes,No,High,5,1,2,1,1,8,2,2,-0.95352
55,5,275,1,0,Peru,UnderDeveloped,Low,No,No,No,Yes,Yes,Low,2,1,2,1,1,8,2,2,-0.95352
55,5,275,2,1,Ecuador,Developing,High,Nuts only,Keep & Use,Yes,Yes,No,High,2.76,1,2,1,1,8,2,2,-0.95352
55,5,275,3,0,Ecuador,Developing,High,No,No,Yes,No,Yes,Low,4.95,1,2,1,1,8,2,2,-0.95352
56,7,276,1,0,Peru,Developing,High,No,No,Yes,No,Yes,Low,3,2,2,1,1,3,2,2,-0.8648
56,7,276,2,1,Ecuador,Developed,Low,Nuts only,Donate,No,No,No,Low,5,2,2,1,1,3,2,2,-0.8648
56,7,276,3,0,Venezuela,UnderDeveloped,Low,Nuts and Fruit,Keep & Use,No,Yes,Yes,High,7,2,2,1,1,3,2,2,-0.8648
56,7,277,1,1,Peru,UnderDeveloped,Low,Nuts only,Donate,No,Yes,Yes,Low,4,2,2,1,1,3,2,2,-0.8648
56,7,277,2,0,Ecuador,Developing,High,No,No,No,No,Yes,High,5,2,2,1,1,3,2,2,-0.8648
56,7,277,3,0,Venezuela,Developed,Low,Nuts and Fruit,Keep & Use,Yes,Yes,No,High,4,2,2,1,1,3,2,2,-0.8648
56,7,278,1,0,Venezuela,Developed,Low,No,Donate,Yes,No,Yes,High,5,2,2,1,1,3,2,2,-0.8648
56,7,278,2,0,Venezuela,UnderDeveloped,Low,No,Keep & Use,No,No,No,Low,7,2,2,1,1,3,2,2,-0.8648
56,7,278,3,1,Ecuador,Developing,High,Nuts only,No,No,Yes,Yes,High,3,2,2,1,1,3,2,2,-0.8648
56,7,279,1,0,Peru,Developing,High,No,No,Yes,No,No,High,7,2,2,1,1,3,2,2,-0.8648
56,7,279,2,1,Ecuador,Developing,High,Nuts and Fruit,Donate,No,Yes,No,High,3,2,2,1,1,3,2,2,-0.8648
56,7,279,3,0,Venezuela,UnderDeveloped,Low,Nuts only,Keep & Use,Yes,No,Yes,Low,4,2,2,1,1,3,2,2,-0.8648
56,7,280,1,1,Peru,UnderDeveloped,Low,No,No,No,Yes,Yes,Low,2,2,2,1,1,3,2,2,-0.8648
56,7,280,2,0,Ecuador,Developing,High,Nuts only,Keep & Use,Yes,Yes,No,High,2.76,2,2,1,1,3,2,2,-0.8648
56,7,280,3,0,Ecuador,Developing,High,No,No,Yes,No,Yes,Low,4.95,2,2,1,1,3,2,2,-0.8648
57,4,281,1,0,Venezuela,UnderDeveloped,Low,No,No,No,No,Yes,High,5,1,2,1,2,4,2,2,-1.06319
57,4,281,2,0,Venezuela,Developing,High,Nuts only,Keep & Use,Yes,Yes,No,High,7,1,2,1,2,4,2,2,-1.06319
57,4,281,3,1,Ecuador,Developed,Low,Nuts and Fruit,Donate,No,No,No,Low,3,1,2,1,2,4,2,2,-1.06319
57,4,282,1,0,Venezuela,Developing,High,No,Donate,No,Yes,Yes,High,5,1,2,1,2,4,2,2,-1.06319
57,4,282,2,0,Peru,UnderDeveloped,Low,Nuts and Fruit,Keep & Use,Yes,No,No,High,7,1,2,1,2,4,2,2,-1.06319
57,4,282,3,1,Venezuela,Developed,Low,Nuts only,No,No,Yes,No,Low,3,1,2,1,2,4,2,2,-1.06319
57,4,283,1,0,Peru,UnderDeveloped,Low,Nuts and Fruit,No,No,No,No,High,7,1,2,1,2,4,2,2,-1.06319
57,4,283,2,1,Venezuela,Developed,Low,Nuts only,Donate,Yes,Yes,Yes,High,3,1,2,1,2,4,2,2,-1.06319
57,4,283,3,0,Ecuador,UnderDeveloped,Low,No,Keep & Use,Yes,No,Yes,Low,5,1,2,1,2,4,2,2,-1.06319
57,4,284,1,1,Venezuela,UnderDeveloped,Low,Nuts only,Donate,No,No,No,High,7,1,2,1,2,4,2,2,-1.06319
57,4,284,2,0,Ecuador,Developed,Low,No,Keep & Use,Yes,Yes,Yes,High,4,1,2,1,2,4,2,2,-1.06319
57,4,284,3,0,Peru,Developing,High,Nuts and Fruit,No,No,Yes,No,Low,4,1,2,1,2,4,2,2,-1.06319
57,4,285,1,0,Peru,UnderDeveloped,Low,No,No,No,Yes,Yes,Low,2,1,2,1,2,4,2,2,-1.06319
57,4,285,2,0,Ecuador,Developing,High,Nuts only,Keep & Use,Yes,Yes,No,High,2.76,1,2,1,2,4,2,2,-1.06319
57,4,285,3,1,Ecuador,Developing,High,No,No,Yes,No,Yes,Low,4.95,1,2,1,2,4,2,2,-1.06319
58,4,286,1,0,Venezuela,UnderDeveloped,Low,No,No,No,No,Yes,High,5,2,2,3,2,1,1,2,-0.02365
58,4,286,2,1,Venezuela,Developing,High,Nuts only,Keep & Use,Yes,Yes,No,High,7,2,2,3,2,1,1,2,-0.02365
58,4,286,3,0,Ecuador,Developed,Low,Nuts and Fruit,Donate,No,No,No,Low,3,2,2,3,2,1,1,2,-0.02365
58,4,287,1,0,Venezuela,Developing,High,No,Donate,No,Yes,Yes,High,5,2,2,3,2,1,1,2,-0.02365
58,4,287,2,1,Peru,UnderDeveloped,Low,Nuts and Fruit,Keep & Use,Yes,No,No,High,7,2,2,3,2,1,1,2,-0.02365
58,4,287,3,0,Venezuela,Developed,Low,Nuts only,No,No,Yes,No,Low,3,2,2,3,2,1,1,2,-0.02365
58,4,288,1,0,Peru,UnderDeveloped,Low,Nuts and Fruit,No,No,No,No,High,7,2,2,3,2,1,1,2,-0.02365
58,4,288,2,1,Venezuela,Developed,Low,Nuts only,Donate,Yes,Yes,Yes,High,3,2,2,3,2,1,1,2,-0.02365
58,4,288,3,0,Ecuador,UnderDeveloped,Low,No,Keep & Use,Yes,No,Yes,Low,5,2,2,3,2,1,1,2,-0.02365
58,4,289,1,0,Venezuela,UnderDeveloped,Low,Nuts only,Donate,No,No,No,High,7,2,2,3,2,1,1,2,-0.02365
58,4,289,2,1,Ecuador,Developed,Low,No,Keep & Use,Yes,Yes,Yes,High,4,2,2,3,2,1,1,2,-0.02365
58,4,289,3,0,Peru,Developing,High,Nuts and Fruit,No,No,Yes,No,Low,4,2,2,3,2,1,1,2,-0.02365
58,4,290,1,0,Peru,UnderDeveloped,Low,No,No,No,Yes,Yes,Low,2,2,2,3,2,1,1,2,-0.02365
58,4,290,2,1,Ecuador,Developing,High,Nuts only,Keep & Use,Yes,Yes,No,High,2.76,2,2,3,2,1,1,2,-0.02365
58,4,290,3,0,Ecuador,Developing,High,No,No,Yes,No,Yes,Low,4.95,2,2,3,2,1,1,2,-0.02365
59,3,291,1,1,Ecuador,Developing,High,Nuts only,No,No,Yes,No,High,5,1,2,3,2,1,1,2,-0.24451
59,3,291,2,0,Venezuela,UnderDeveloped,Low,No,Donate,Yes,No,No,High,4,1,2,3,2,1,1,2,-0.24451
59,3,291,3,0,Venezuela,Developed,Low,Nuts and Fruit,Keep & Use,No,No,Yes,Low,4,1,2,3,2,1,1,2,-0.24451
59,3,292,1,1,Ecuador,UnderDeveloped,High,No,No,Yes,Yes,Yes,High,3,1,2,3,2,1,1,2,-0.24451
59,3,292,2,0,Peru,Developed,Low,Nuts only,Keep & Use,No,No,No,High,4,1,2,3,2,1,1,2,-0.24451
59,3,292,3,0,Venezuela,Developing,Low,Nuts and Fruit,Donate,Yes,Yes,Yes,Low,7,1,2,3,2,1,1,2,-0.24451
59,3,293,1,0,Venezuela,Developing,High,Nuts and Fruit,Donate,No,No,No,High,3,1,2,3,2,1,1,2,-0.24451
59,3,293,2,1,Peru,Developed,Low,No,No,No,Yes,No,Low,7,1,2,3,2,1,1,2,-0.24451
59,3,293,3,0,Ecuador,UnderDeveloped,Low,Nuts only,Keep & Use,Yes,No,Yes,High,5,1,2,3,2,1,1,2,-0.24451
59,3,294,1,0,Venezuela,Developed,Low,Nuts only,Keep & Use,No,No,No,Low,4,1,2,3,2,1,1,2,-0.24451
59,3,294,2,0,Ecuador,UnderDeveloped,Low,Nuts and Fruit,Donate,Yes,Yes,Yes,Low,7,1,2,3,2,1,1,2,-0.24451
59,3,294,3,1,Venezuela,Developing,High,No,Keep & Use,No,Yes,No,High,4,1,2,3,2,1,1,2,-0.24451
59,3,295,1,0,Peru,UnderDeveloped,Low,No,No,No,Yes,Yes,Low,2,1,2,3,2,1,1,2,-0.24451
59,3,295,2,1,Ecuador,Developing,High,Nuts only,Keep & Use,Yes,Yes,No,High,2.76,1,2,3,2,1,1,2,-0.24451
59,3,295,3,0,Ecuador,Developing,High,No,No,Yes,No,Yes,Low,4.95,1,2,3,2,1,1,2,-0.24451
60,1,296,1,1,Venezuela,Developed,Low,Nuts only,No,No,Yes,Yes,High,3,2,2,3,2,2,1,2,-0.14276
60,1,296,2,0,Venezuela,UnderDeveloped,Low,Nuts only,Keep & Use,No,No,Yes,Low,5,2,2,3,2,2,1,2,-0.14276
60,1,296,3,0,Peru,Developing,High,No,Donate,Yes,No,No,High,7,2,2,3,2,2,1,2,-0.14276
60,1,297,1,1,Ecuador,UnderDeveloped,Low,Nuts and Fruit,Donate,Yes,No,No,High,3,2,2,3,2,2,1,2,-0.14276
60,1,297,2,0,Venezuela,Developed,Low,No,No,No,Yes,Yes,Low,3,2,2,3,2,2,1,2,-0.14276
60,1,297,3,0,Venezuela,Developing,High,Nuts and Fruit,Keep & Use,No,Yes,Yes,High,7,2,2,3,2,2,1,2,-0.14276
60,1,298,1,1,Ecuador,Developed,Low,Nuts only,No,Yes,Yes,Yes,High,7,2,2,3,2,2,1,2,-0.14276
60,1,298,2,0,Peru,Developing,High,No,Keep & Use,Yes,No,No,Low,4,2,2,3,2,2,1,2,-0.14276
60,1,298,3,0,Venezuela,UnderDeveloped,Low,Nuts and Fruit,Keep & Use,No,Yes,Yes,Low,3,2,2,3,2,2,1,2,-0.14276
60,1,299,1,1,Ecuador,Developing,High,Nuts only,Donate,Yes,No,Yes,Low,5,2,2,3,2,2,1,2,-0.14276
60,1,299,2,0,Venezuela,UnderDeveloped,Low,Nuts and Fruit,No,No,Yes,No,Low,3,2,2,3,2,2,1,2,-0.14276
60,1,299,3,0,Peru,Developed,Low,No,Keep & Use,Yes,No,Yes,High,5,2,2,3,2,2,1,2,-0.14276
60,1,300,1,0,Peru,UnderDeveloped,Low,No,No,No,Yes,Yes,Low,2,2,2,3,2,2,1,2,-0.14276
60,1,300,2,1,Ecuador,Developing,High,Nuts only,Keep & Use,Yes,Yes,No,High,2.76,2,2,3,2,2,1,2,-0.14276
60,1,300,3,0,Ecuador,Developing,High,No,No,Yes,No,Yes,Low,4.95,2,2,3,2,2,1,2,-0.14276
61,5,301,1,0,Venezuela,Developed,Low,Nuts and Fruit,Keep & Use,Yes,No,Yes,Low,4,2,1,4,2,1,1,2,0.48618
61,5,301,2,1,Peru,Developing,High,No,No,Yes,Yes,No,High,3,2,1,4,2,1,1,2,0.48618
61,5,301,3,0,Venezuela,Developing,High,No,Donate,No,Yes,No,Low,7,2,1,4,2,1,1,2,0.48618
61,5,302,1,0,Venezuela,UnderDeveloped,Low,No,Keep & Use,No,Yes,Yes,High,5,2,1,4,2,1,1,2,0.48618
61,5,302,2,0,Venezuela,Developed,Low,Nuts and Fruit,No,Yes,No,Yes,Low,7,2,1,4,2,1,1,2,0.48618
61,5,302,3,1,Peru,UnderDeveloped,Low,Nuts only,No,Yes,Yes,No,High,3,2,1,4,2,1,1,2,0.48618
61,5,303,1,0,Peru,UnderDeveloped,Low,Nuts only,Keep & Use,No,No,No,Low,4,2,1,4,2,1,1,2,0.48618
61,5,303,2,1,Venezuela,Developing,High,Nuts and Fruit,Donate,No,No,Yes,High,4,2,1,4,2,1,1,2,0.48618
61,5,303,3,0,Venezuela,Developed,Low,Nuts and Fruit,No,Yes,Yes,No,Low,7,2,1,4,2,1,1,2,0.48618
61,5,304,1,1,Venezuela,Developed,Low,Nuts and Fruit,No,Yes,No,Yes,Low,4,2,1,4,2,1,1,2,0.48618
61,5,304,2,0,Ecuador,Developing,High,No,Keep & Use,No,Yes,No,Low,5,2,1,4,2,1,1,2,0.48618
61,5,304,3,0,Peru,UnderDeveloped,Low,Nuts only,No,Yes,Yes,No,High,5,2,1,4,2,1,1,2,0.48618
61,5,305,1,1,Peru,UnderDeveloped,Low,No,No,No,Yes,Yes,Low,2,2,1,4,2,1,1,2,0.48618
61,5,305,2,0,Ecuador,Developing,High,Nuts only,Keep & Use,Yes,Yes,No,High,2.76,2,1,4,2,1,1,2,0.48618
61,5,305,3,0,Ecuador,Developing,High,No,No,Yes,No,Yes,Low,4.95,2,1,4,2,1,1,2,0.48618
62,7,306,1,1,Peru,Developing,High,No,No,Yes,No,Yes,Low,3,1,1,1,2,2,2,2,-0.18058
62,7,306,2,0,Ecuador,Developed,Low,Nuts only,Donate,No,No,No,Low,5,1,1,1,2,2,2,2,-0.18058
62,7,306,3,0,Venezuela,UnderDeveloped,Low,Nuts and Fruit,Keep & Use,No,Yes,Yes,High,7,1,1,1,2,2,2,2,-0.18058
62,7,307,1,0,Peru,UnderDeveloped,Low,Nuts only,Donate,No,Yes,Yes,Low,4,1,1,1,2,2,2,2,-0.18058
62,7,307,2,1,Ecuador,Developing,High,No,No,No,No,Yes,High,5,1,1,1,2,2,2,2,-0.18058
62,7,307,3,0,Venezuela,Developed,Low,Nuts and Fruit,Keep & Use,Yes,Yes,No,High,4,1,1,1,2,2,2,2,-0.18058
62,7,308,1,0,Venezuela,Developed,Low,No,Donate,Yes,No,Yes,High,5,1,1,1,2,2,2,2,-0.18058
62,7,308,2,1,Venezuela,UnderDeveloped,Low,No,Keep & Use,No,No,No,Low,7,1,1,1,2,2,2,2,-0.18058
62,7,308,3,0,Ecuador,Developing,High,Nuts only,No,No,Yes,Yes,High,3,1,1,1,2,2,2,2,-0.18058
62,7,309,1,1,Peru,Developing,High,No,No,Yes,No,No,High,7,1,1,1,2,2,2,2,-0.18058
62,7,309,2,0,Ecuador,Developing,High,Nuts and Fruit,Donate,No,Yes,No,High,3,1,1,1,2,2,2,2,-0.18058
62,7,309,3,0,Venezuela,UnderDeveloped,Low,Nuts only,Keep & Use,Yes,No,Yes,Low,4,1,1,1,2,2,2,2,-0.18058
62,7,310,1,0,Peru,UnderDeveloped,Low,No,No,No,Yes,Yes,Low,2,1,1,1,2,2,2,2,-0.18058
62,7,310,2,0,Ecuador,Developing,High,Nuts only,Keep & Use,Yes,Yes,No,High,2.76,1,1,1,2,2,2,2,-0.18058
62,7,310,3,1,Ecuador,Developing,High,No,No,Yes,No,Yes,Low,4.95,1,1,1,2,2,2,2,-0.18058
63,2,311,1,1,Peru,Developing,High,No,Keep & Use,Yes,Yes,No,Low,5,1,2,2,1,4,2,2,0.11517
63,2,311,2,0,Venezuela,UnderDeveloped,Low,Nuts and Fruit,Donate,No,No,Yes,High,5,1,2,2,1,4,2,2,0.11517
63,2,311,3,0,Ecuador,Developed,Low,Nuts only,No,No,No,No,Low,3,1,2,2,1,4,2,2,0.11517
63,2,312,1,0,Venezuela,UnderDeveloped,Low,Nuts and Fruit,Donate,Yes,Yes,No,Low,7,1,2,2,1,4,2,2,0.11517
63,2,312,2,0,Peru,Developed,Low,No,Keep & Use,Yes,Yes,Yes,High,3,1,2,2,1,4,2,2,0.11517
63,2,312,3,1,Venezuela,Developing,High,Nuts only,Donate,No,No,Yes,Low,5,1,2,2,1,4,2,2,0.11517
63,2,313,1,1,Peru,Developing,High,Nuts only,Keep & Use,No,Yes,Yes,Low,4,1,2,2,1,4,2,2,0.11517
63,2,313,2,0,Venezuela,Developed,Low,Nuts only,Donate,Yes,No,No,Low,4,1,2,2,1,4,2,2,0.11517
63,2,313,3,0,Venezuela,UnderDeveloped,Low,No,No,Yes,Yes,No,High,5,1,2,2,1,4,2,2,0.11517
63,2,314,1,0,Ecuador,Developed,Low,No,Keep & Use,No,Yes,No,Low,5,1,2,2,1,4,2,2,0.11517
63,2,314,2,0,Venezuela,UnderDeveloped,Low,Nuts and Fruit,No,Yes,Yes,Yes,High,4,1,2,2,1,4,2,2,0.11517
63,2,314,3,1,Venezuela,Developing,High,Nuts only,No,Yes,No,Yes,High,4,1,2,2,1,4,2,2,0.11517
63,2,315,1,1,Peru,UnderDeveloped,Low,No,No,No,Yes,Yes,Low,2,1,2,2,1,4,2,2,0.11517
63,2,315,2,0,Ecuador,Developing,High,Nuts only,Keep & Use,Yes,Yes,No,High,2.76,1,2,2,1,4,2,2,0.11517
63,2,315,3,0,Ecuador,Developing,High,No,No,Yes,No,Yes,Low,4.95,1,2,2,1,4,2,2,0.11517
64,1,316,1,1,Venezuela,Developed,Low,Nuts only,No,No,Yes,Yes,High,3,2,2,3,2,1,1,2,-0.22992
64,1,316,2,0,Venezuela,UnderDeveloped,Low,Nuts only,Keep & Use,No,No,Yes,Low,5,2,2,3,2,1,1,2,-0.22992
64,1,316,3,0,Peru,Developing,High,No,Donate,Yes,No,No,High,7,2,2,3,2,1,1,2,-0.22992
64,1,317,1,0,Ecuador,UnderDeveloped,Low,Nuts and Fruit,Donate,Yes,No,No,High,3,2,2,3,2,1,1,2,-0.22992
64,1,317,2,0,Venezuela,Developed,Low,No,No,No,Yes,Yes,Low,3,2,2,3,2,1,1,2,-0.22992
64,1,317,3,1,Venezuela,Developing,High,Nuts and Fruit,Keep & Use,No,Yes,Yes,High,7,2,2,3,2,1,1,2,-0.22992
64,1,318,1,0,Ecuador,Developed,Low,Nuts only,No,Yes,Yes,Yes,High,7,2,2,3,2,1,1,2,-0.22992
64,1,318,2,0,Peru,Developing,High,No,Keep & Use,Yes,No,No,Low,4,2,2,3,2,1,1,2,-0.22992
64,1,318,3,1,Venezuela,UnderDeveloped,Low,Nuts and Fruit,Keep & Use,No,Yes,Yes,Low,3,2,2,3,2,1,1,2,-0.22992
64,1,319,1,0,Ecuador,Developing,High,Nuts only,Donate,Yes,No,Yes,Low,5,2,2,3,2,1,1,2,-0.22992
64,1,319,2,1,Venezuela,UnderDeveloped,Low,Nuts and Fruit,No,No,Yes,No,Low,3,2,2,3,2,1,1,2,-0.22992
64,1,319,3,0,Peru,Developed,Low,No,Keep & Use,Yes,No,Yes,High,5,2,2,3,2,1,1,2,-0.22992
64,1,320,1,0,Peru,UnderDeveloped,Low,No,No,No,Yes,Yes,Low,2,2,2,3,2,1,1,2,-0.22992
64,1,320,2,1,Ecuador,Developing,High,Nuts only,Keep & Use,Yes,Yes,No,High,2.76,2,2,3,2,1,1,2,-0.22992
64,1,320,3,0,Ecuador,Developing,High,No,No,Yes,No,Yes,Low,4.95,2,2,3,2,1,1,2,-0.22992
65,8,321,1,1,Venezuela,Developing,High,Nuts and Fruit,Donate,Yes,Yes,Yes,High,4,2,2,0,2,1,1,2,-0.62049
65,8,321,2,0,Ecuador,UnderDeveloped,Low,Nuts only,No,No,No,No,High,3,2,2,0,2,1,1,2,-0.62049
65,8,321,3,0,Venezuela,UnderDeveloped,Low,No,Donate,No,Yes,No,Low,7,2,2,0,2,1,1,2,-0.62049
65,8,322,1,0,Venezuela,UnderDeveloped,Low,No,Donate,Yes,Yes,No,Low,3,2,2,0,2,1,1,2,-0.62049
65,8,322,2,1,Peru,Developed,Low,Nuts and Fruit,Keep & Use,No,Yes,Yes,High,5,2,2,0,2,1,1,2,-0.62049
65,8,322,3,0,Ecuador,Developing,High,Nuts only,No,Yes,No,No,Low,7,2,2,0,2,1,1,2,-0.62049
65,8,323,1,0,Ecuador,UnderDeveloped,Low,Nuts and Fruit,Keep & Use,No,No,No,Low,3,2,2,0,2,1,1,2,-0.62049
65,8,323,2,1,Venezuela,Developing,High,Nuts only,Donate,Yes,Yes,No,Low,5,2,2,0,2,1,1,2,-0.62049
65,8,323,3,0,Peru,Developed,Low,No,Donate,No,No,Yes,High,5,2,2,0,2,1,1,2,-0.62049
65,8,324,1,0,Venezuela,Developed,Low,Nuts only,Keep & Use,No,Yes,No,High,7,2,2,0,2,1,1,2,-0.62049
65,8,324,2,1,Peru,UnderDeveloped,Low,Nuts and Fruit,Donate,No,Yes,Yes,Low,7,2,2,0,2,1,1,2,-0.62049
65,8,324,3,0,Ecuador,Developing,High,No,No,Yes,No,Yes,Low,3,2,2,0,2,1,1,2,-0.62049
65,8,325,1,0,Peru,UnderDeveloped,Low,No,No,No,Yes,Yes,Low,2,2,2,0,2,1,1,2,-0.62049
65,8,325,2,0,Ecuador,Developing,High,Nuts only,Keep & Use,Yes,Yes,No,High,2.76,2,2,0,2,1,1,2,-0.62049
65,8,325,3,1,Ecuador,Developing,High,No,No,Yes,No,Yes,Low,4.95,2,2,0,2,1,1,2,-0.62049
66,4,326,1,0,Venezuela,UnderDeveloped,Low,No,No,No,No,Yes,High,5,1,1,1,1,3,1,2,-0.46688
66,4,326,2,0,Venezuela,Developing,High,Nuts only,Keep & Use,Yes,Yes,No,High,7,1,1,1,1,3,1,2,-0.46688
66,4,326,3,1,Ecuador,Developed,Low,Nuts and Fruit,Donate,No,No,No,Low,3,1,1,1,1,3,1,2,-0.46688
66,4,327,1,0,Venezuela,Developing,High,No,Donate,No,Yes,Yes,High,5,1,1,1,1,3,1,2,-0.46688
